Underlying Stress,Volatility Stress,Underlying,Underlying Price,Div. Yield,Security Type,Currency,Position,Strike,CallPut,Maturity,Imp. Vol,Risk-Free Rate,Security Price,Total Position Value,CounterParty,Margin,$Delta (ESP),$Gamma,Vega 1%,Volga,1 Day Theta,Rho (1%),Total $Delta,Total $Gamma,Total Vega 1%,Total Volga,Total 1 Day Theta,Total Rho,PnL
-5,-10,SPX Index,1100,0.02,Option,USD,25,902,Put,40347,0.483203373,0.015,140.8834604,3522.086511,Silverman Sachs,,-286.1109855,303.8939998,4.216193173,22.11673408,-0.192526426,-6.130002457,-7152.774638,7597.349994,105.4048293,552.918352,-4.813160644,-153.2500614,-676.899508
-5,-10,SPX Index,1100,0.02,Option,USD,25,902,Put,40347,0.483203373,0.015,140.8834604,3522.086511,Exch,,-286.1109855,303.8939998,4.216193173,22.11673408,-0.192526426,-6.130002457,-7152.774638,7597.349994,105.4048293,552.918352,-4.813160644,-153.2500614,-676.899508
-5,-10,SPX Index,1100,0.02,Option,USD,50,1331,Call,40347,0.300088975,0.015,76.89128324,3844.564162,Exch,,380.0523137,553.6718183,4.770576633,429.7113036,-0.128236698,4.352229588,19002.61569,27683.59092,238.5288316,21485.56518,-6.411834917,217.6114794,-2783.665583
-5,-10,SPX Index,1100,0.02,Option,USD,50,1298,Call,40347,0.298499483,0.015,83.98078091,4199.039046,Exch,,406.7629564,569.2062284,4.878447601,328.7661938,-0.129928365,4.633913971,20338.14782,28460.31142,243.9223801,16438.30969,-6.496418273,231.6956985,-2948.835663
-5,-10,SPX Index,1100,0.02,Option,USD,-30,1232,Call,40347,0.29895612,0.015,102.1674772,-3065.024315,Exch,,467.6239718,587.8981046,5.046356475,136.9012382,-0.133349646,5.246553511,-14028.71915,-17636.94314,-151.3906942,-4107.037146,4.000489381,-157.3966053,1977.891672
-5,-10,SPX Index,1100,0.02,Option,USD,-30,1001,Put,40347,0.386348537,0.015,146.1365305,-4384.095914,JP Horgan,,-360.59085,421.7525029,4.678486263,-21.96958801,-0.171407876,-7.274661572,10817.7255,-12652.57509,-140.3545879,659.0876404,5.142236267,218.2398472,822.1293837
-5,-10,SPX Index,1100,0.02,Option,USD,-50,1100,Call,40347,0.326657537,0.015,162.6114507,-8130.572535,Exch,,609.6655754,536.2420273,5.029466847,-58.44695995,-0.141732286,6.417982503,-30483.27877,-26812.10136,-251.4733423,2922.347997,7.086614311,-320.8991252,3880.649745
-5,-10,SPX Index,1100,0.02,Option,USD,-20,1034,Put,40347,0.362130421,0.015,151.6409506,-3032.819012,Exch,,-390.9867352,463.3087379,4.817302503,-41.47064364,-0.165583302,-7.790052257,7819.734704,-9266.174759,-96.34605007,829.4128729,3.311666049,155.8010451,537.2817391
-5,-10,SPX Index,1100,0.02,Option,USD,-20,1034,Call,40347,0.362130421,0.015,208.5348766,-4170.697533,Darklays Capital,,677.8788133,463.3087379,4.817302503,-41.47064364,-0.148603202,6.737978708,-13557.57627,-9266.174759,-96.34605007,829.4128729,2.972064042,-134.7595742,1606.147288
-5,-10,SPX Index,1100,0.02,Option,USD,-50,1100,Put,40438,0.328013566,0.0175,181.9316896,-9096.584482,Exch,,-446.2324943,488.097589,5.395239331,-74.38508514,-0.138212634,-10.58413625,22311.62471,-24404.87945,-269.7619666,3719.254257,6.910631698,529.2068125,1435.601582
-5,-10,SPX Index,1100,0.02,Option,USD,-50,1232,Call,40438,0.29916633,0.0175,115.4201704,-5771.008518,JP Horgan,,485.8224228,543.0962049,5.475221947,98.67383619,-0.124309504,6.241024253,-24291.12114,-27154.81025,-273.7610974,-4933.69181,6.21547521,-312.0512127,3584.34747
-5,-10,SPX Index,1100,0.02,Option,USD,-20,1001,Put,40438,0.388733208,0.0175,160.0564,-3201.128001,Exch,,-354.4676738,383.16412,5.019364377,-41.02406853,-0.153387551,-8.66937823,7089.353476,-7663.2824,-100.3872875,820.4813707,3.067751025,173.3875646,623.4498789
-5,-10,SPX Index,1100,0.02,Option,USD,-50,1067,Put,40438,0.343970417,0.0175,171.9872561,-8599.362807,Exch,,-413.6782969,456.6182898,5.292814136,-71.37109188,-0.142601391,-9.868063428,20683.91485,-22830.91449,-264.6407068,3568.554594,7.130069536,493.4031714,1502.255735
-5,-10,SPX Index,1100,0.02,Option,USD,-50,1067,Call,40438,0.343970417,0.0175,199.5389465,-9976.947325,Darklays Capital,,649.8708316,456.6182898,5.292814136,-71.37109188,-0.133995836,7.587783817,-32493.54158,-22830.91449,-264.6407068,3568.554594,6.69979181,-379.3891908,4161.128556
-5,-5,SPX Index,1100,0.02,Future,USD,25,,,40256,,0.011,1088.31809,27207.95224,Exch,,1088.31809,0,0,0,0.026835241,12.91073241,27207.95224,0,0,0,0.670881014,322.7683101,-1360.397612
-5,-5,SPX Index,1100,0.02,Option,USD,200,935,Put,40256,0.443771988,0.011,124.1533817,24830.67634,Exch,,-310.6251741,379.8624887,3.999551766,36.30620192,-0.208870187,-5.157783963,-62125.03481,75972.49774,799.9103531,7261.240384,-41.77403742,-1031.556793,-706.3995254
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1001,Put,40256,0.383570282,0.011,130.8750313,-6543.751567,Exch,,-366.5648076,471.7240339,4.292971284,-3.9825569,-0.195239464,-5.901135624,18328.24038,-23586.20169,-214.6485642,199.127845,9.761973195,295.0567812,89.14634071
-5,-5,SPX Index,1100,0.02,Option,USD,25,1100,Put,40256,0.325103,0.011,157.600595,3940.014875,Silverman Sachs,,-474.3785941,598.6383845,4.617538926,-43.22986989,-0.18029333,-7.497177777,-11859.46485,14965.95961,115.4384732,-1080.746747,-4.50733325,-187.4294444,77.22665548
-5,-5,SPX Index,1100,0.02,Option,USD,-25,1034,Put,40256,0.359734797,0.011,137.2412509,-3431.031272,Exch,,-399.5986781,518.4767353,4.4252392,-26.20771265,-0.189540698,-6.368539431,9989.966953,-12961.91838,-110.63098,655.1928163,4.738517446,159.2134858,12.27484563
-5,-5,SPX Index,1100,0.02,Option,USD,25,1232,Call,40256,0.29873653,0.011,87.59016813,2189.754203,Exch,,444.2375563,643.0174699,4.557599224,181.2142679,-0.143626052,4.230912851,11105.93891,16075.43675,113.9399806,4530.356696,-3.590651308,105.7728213,-1017.682324
-5,-5,SPX Index,1100,0.02,Option,USD,25,1100,Call,40256,0.325103,0.011,146.0701352,3651.75338,Exch,,599.8299501,598.6383845,4.617538926,-43.22986989,-0.154153489,5.382958899,14995.74875,14965.95961,115.4384732,-1080.746747,-3.853837234,134.5739725,-1265.534025
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1034,Put,40256,0.359734797,0.011,137.2412509,-6862.062544,Exch,,-399.5986781,518.4767353,4.4252392,-26.20771265,-0.189540698,-6.368539431,19979.93391,-25923.83676,-221.26196,1310.385633,9.477034891,318.4269716,24.54969126
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1034,Put,40256,0.359734797,0.011,137.2412509,-6862.062544,Silverman Sachs,,-399.5986781,518.4767353,4.4252392,-26.20771265,-0.189540698,-6.368539431,19979.93391,-25923.83676,-221.26196,1310.385633,9.477034891,318.4269716,24.54969126
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1100,Call,40256,0.325103,0.011,146.0701352,-7303.506761,Silverman Sachs,,599.8299501,598.6383845,4.617538926,-43.22986989,-0.154153489,5.382958899,-29991.4975,-29931.91923,-230.8769463,2161.493494,7.707674468,-269.147945,2531.068049
-5,-5,SPX Index,1100,0.02,Option,USD,30,1232,Call,40256,0.29873653,0.011,87.59016813,2627.705044,Exch,,444.2375563,643.0174699,4.557599224,181.2142679,-0.143626052,4.230912851,13327.12669,19290.5241,136.7279767,5436.428036,-4.30878157,126.9273855,-1221.218788
-5,-5,SPX Index,1100,0.02,Option,USD,25,935,Put,40256,0.443771988,0.011,124.1533817,3103.834543,Exch,,-310.6251741,379.8624887,3.999551766,36.30620192,-0.208870187,-5.157783963,-7765.629351,9496.562218,99.98879414,907.655048,-5.221754677,-128.9445991,-88.29994068
-5,-5,SPX Index,1100,0.02,Option,USD,-20,1001,Call,40256,0.383570282,0.011,217.0610819,-4341.221638,JP Horgan,,707.6437365,471.7240339,4.292971284,-3.9825569,-0.166154742,5.819788752,-14152.87473,-9434.480678,-85.85942569,79.651138,3.323094842,-116.395775,1109.86708
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1100,Put,40347,0.326657537,0.015,170.311458,-8515.572902,Exch,,-459.1999731,536.2420273,5.029466847,-58.44695995,-0.156057841,-9.037369587,22959.99866,-26812.10136,-251.4733423,2922.347997,7.802892069,451.8684794,-3.546390993
-5,-5,SPX Index,1100,0.02,Option,USD,20,1034,Call,40347,0.362130421,0.015,208.5348766,4170.697533,Exch,,677.8788133,463.3087379,4.817302503,-41.47064364,-0.148603202,6.737978708,13557.57627,9266.174759,96.34605007,-829.4128729,-2.972064042,134.7595742,-1128.756164
-5,-5,SPX Index,1100,0.02,Option,USD,25,902,Put,40347,0.483203373,0.015,140.8834604,3522.086511,Silverman Sachs,,-286.1109855,303.8939998,4.216193173,22.11673408,-0.192526426,-6.130002457,-7152.774638,7597.349994,105.4048293,552.918352,-4.813160644,-153.2500614,-149.9926331
-5,-5,SPX Index,1100,0.02,Option,USD,25,902,Put,40347,0.483203373,0.015,140.8834604,3522.086511,Exch,,-286.1109855,303.8939998,4.216193173,22.11673408,-0.192526426,-6.130002457,-7152.774638,7597.349994,105.4048293,552.918352,-4.813160644,-153.2500614,-149.9926331
-5,-5,SPX Index,1100,0.02,Option,USD,50,1331,Call,40347,0.300088975,0.015,76.89128324,3844.564162,Exch,,380.0523137,553.6718183,4.770576633,429.7113036,-0.128236698,4.352229588,19002.61569,27683.59092,238.5288316,21485.56518,-6.411834917,217.6114794,-1898.071915
-5,-5,SPX Index,1100,0.02,Option,USD,50,1298,Call,40347,0.298499483,0.015,83.98078091,4199.039046,Exch,,406.7629564,569.2062284,4.878447601,328.7661938,-0.129928365,4.633913971,20338.14782,28460.31142,243.9223801,16438.30969,-6.496418273,231.6956985,-2004.036326
-5,-5,SPX Index,1100,0.02,Option,USD,-30,1232,Call,40347,0.29895612,0.015,102.1674772,-3065.024315,Exch,,467.6239718,587.8981046,5.046356475,136.9012382,-0.133349646,5.246553511,-14028.71915,-17636.94314,-151.3906942,-4107.037146,4.000489381,-157.3966053,1338.805963
-5,-5,SPX Index,1100,0.02,Option,USD,-30,1001,Put,40347,0.386348537,0.015,146.1365305,-4384.095914,JP Horgan,,-360.59085,421.7525029,4.678486263,-21.96958801,-0.171407876,-7.274661572,10817.7255,-12652.57509,-140.3545879,659.0876404,5.142236267,218.2398472,122.6147318
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1100,Call,40347,0.326657537,0.015,162.6114507,-8130.572535,Exch,,609.6655754,536.2420273,5.029466847,-58.44695995,-0.141732286,6.417982503,-30483.27877,-26812.10136,-251.4733423,2922.347997,7.086614311,-320.8991252,2668.61748
-5,-5,SPX Index,1100,0.02,Option,USD,-20,1034,Put,40347,0.362130421,0.015,151.6409506,-3032.819012,Exch,,-390.9867352,463.3087379,4.817302503,-41.47064364,-0.165583302,-7.790052257,7819.734704,-9266.174759,-96.34605007,829.4128729,3.311666049,155.8010451,59.89061592
-5,-5,SPX Index,1100,0.02,Option,USD,-20,1034,Call,40347,0.362130421,0.015,208.5348766,-4170.697533,Darklays Capital,,677.8788133,463.3087379,4.817302503,-41.47064364,-0.148603202,6.737978708,-13557.57627,-9266.174759,-96.34605007,829.4128729,2.972064042,-134.7595742,1128.756164
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1100,Put,40438,0.328013566,0.0175,181.9316896,-9096.584482,Exch,,-446.2324943,488.097589,5.395239331,-74.38508514,-0.138212634,-10.58413625,22311.62471,-24404.87945,-269.7619666,3719.254257,6.910631698,529.2068125,127.8141144
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1232,Call,40438,0.29916633,0.0175,115.4201704,-5771.008518,JP Horgan,,485.8224228,543.0962049,5.475221947,98.67383619,-0.124309504,6.241024253,-24291.12114,-27154.81025,-273.7610974,-4933.69181,6.21547521,-312.0512127,2396.569311
-5,-5,SPX Index,1100,0.02,Option,USD,-20,1001,Put,40438,0.388733208,0.0175,160.0564,-3201.128001,Exch,,-354.4676738,383.16412,5.019364377,-41.02406853,-0.153387551,-8.66937823,7089.353476,-7663.2824,-100.3872875,820.4813707,3.067751025,173.3875646,123.1275184
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1067,Put,40438,0.343970417,0.0175,171.9872561,-8599.362807,Exch,,-413.6782969,456.6182898,5.292814136,-71.37109188,-0.142601391,-9.868063428,20683.91485,-22830.91449,-264.6407068,3568.554594,7.130069536,493.4031714,201.1942011
-5,-5,SPX Index,1100,0.02,Option,USD,-50,1067,Call,40438,0.343970417,0.0175,199.5389465,-9976.947325,Darklays Capital,,649.8708316,456.6182898,5.292814136,-71.37109188,-0.133995836,7.587783817,-32493.54158,-22830.91449,-264.6407068,3568.554594,6.69979181,-379.3891908,2860.067022
-5,-2,SPX Index,1100,0.02,Future,USD,25,,,40256,,0.011,1088.31809,27207.95224,Exch,,1088.31809,0,0,0,0.026835241,12.91073241,27207.95224,0,0,0,0.670881014,322.7683101,-1360.397612
-5,-2,SPX Index,1100,0.02,Option,USD,200,935,Put,40256,0.443771988,0.011,124.1533817,24830.67634,Exch,,-310.6251741,379.8624887,3.999551766,36.30620192,-0.208870187,-5.157783963,-62125.03481,75972.49774,799.9103531,7261.240384,-41.77403742,-1031.556793,1699.520426
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1001,Put,40256,0.383570282,0.011,130.8750313,-6543.751567,Exch,,-366.5648076,471.7240339,4.292971284,-3.9825569,-0.195239464,-5.901135624,18328.24038,-23586.20169,-214.6485642,199.127845,9.761973195,295.0567812,-551.296336
-5,-2,SPX Index,1100,0.02,Option,USD,25,1100,Put,40256,0.325103,0.011,157.600595,3940.014875,Silverman Sachs,,-474.3785941,598.6383845,4.617538926,-43.22986989,-0.18029333,-7.497177777,-11859.46485,14965.95961,115.4384732,-1080.746747,-4.50733325,-187.4294444,409.5325354
-5,-2,SPX Index,1100,0.02,Option,USD,-25,1034,Put,40256,0.359734797,0.011,137.2412509,-3431.031272,Exch,,-399.5986781,518.4767353,4.4252392,-26.20771265,-0.189540698,-6.368539431,9989.966953,-12961.91838,-110.63098,655.1928163,4.738517446,159.2134858,-315.1455232
-5,-2,SPX Index,1100,0.02,Option,USD,25,1232,Call,40256,0.29873653,0.011,87.59016813,2189.754203,Exch,,444.2375563,643.0174699,4.557599224,181.2142679,-0.143626052,4.230912851,11105.93891,16075.43675,113.9399806,4530.356696,-3.590651308,105.7728213,-719.5827915
-5,-2,SPX Index,1100,0.02,Option,USD,25,1100,Call,40256,0.325103,0.011,146.0701352,3651.75338,Exch,,599.8299501,598.6383845,4.617538926,-43.22986989,-0.154153489,5.382958899,14995.74875,14965.95961,115.4384732,-1080.746747,-3.853837234,134.5739725,-933.2281448
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1034,Put,40256,0.359734797,0.011,137.2412509,-6862.062544,Exch,,-399.5986781,518.4767353,4.4252392,-26.20771265,-0.189540698,-6.368539431,19979.93391,-25923.83676,-221.26196,1310.385633,9.477034891,318.4269716,-630.2910464
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1034,Put,40256,0.359734797,0.011,137.2412509,-6862.062544,Silverman Sachs,,-399.5986781,518.4767353,4.4252392,-26.20771265,-0.189540698,-6.368539431,19979.93391,-25923.83676,-221.26196,1310.385633,9.477034891,318.4269716,-630.2910464
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1100,Call,40256,0.325103,0.011,146.0701352,-7303.506761,Silverman Sachs,,599.8299501,598.6383845,4.617538926,-43.22986989,-0.154153489,5.382958899,-29991.4975,-29931.91923,-230.8769463,2161.493494,7.707674468,-269.147945,1866.45629
-5,-2,SPX Index,1100,0.02,Option,USD,30,1232,Call,40256,0.29873653,0.011,87.59016813,2627.705044,Exch,,444.2375563,643.0174699,4.557599224,181.2142679,-0.143626052,4.230912851,13327.12669,19290.5241,136.7279767,5436.428036,-4.30878157,126.9273855,-863.4993498
-5,-2,SPX Index,1100,0.02,Option,USD,25,935,Put,40256,0.443771988,0.011,124.1533817,3103.834543,Exch,,-310.6251741,379.8624887,3.999551766,36.30620192,-0.208870187,-5.157783963,-7765.629351,9496.562218,99.98879414,907.655048,-5.221754677,-128.9445991,212.4400532
-5,-2,SPX Index,1100,0.02,Option,USD,-20,1001,Call,40256,0.383570282,0.011,217.0610819,-4341.221638,JP Horgan,,707.6437365,471.7240339,4.292971284,-3.9825569,-0.166154742,5.819788752,-14152.87473,-9434.480678,-85.85942569,79.651138,3.323094842,-116.395775,853.6900097
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1100,Put,40347,0.326657537,0.015,170.311458,-8515.572902,Exch,,-459.1999731,536.2420273,5.029466847,-58.44695995,-0.156057841,-9.037369587,22959.99866,-26812.10136,-251.4733423,2922.347997,7.802892069,451.8684794,-731.54968
-5,-2,SPX Index,1100,0.02,Option,USD,20,1034,Call,40347,0.362130421,0.015,208.5348766,4170.697533,Exch,,677.8788133,463.3087379,4.817302503,-41.47064364,-0.148603202,6.737978708,13557.57627,9266.174759,96.34605007,-829.4128729,-2.972064042,134.7595742,-843.5717164
-5,-2,SPX Index,1100,0.02,Option,USD,25,902,Put,40347,0.483203373,0.015,140.8834604,3522.086511,Silverman Sachs,,-286.1109855,303.8939998,4.216193173,22.11673408,-0.192526426,-6.130002457,-7152.774638,7597.349994,105.4048293,552.918352,-4.813160644,-153.2500614,166.4602739
-5,-2,SPX Index,1100,0.02,Option,USD,25,902,Put,40347,0.483203373,0.015,140.8834604,3522.086511,Exch,,-286.1109855,303.8939998,4.216193173,22.11673408,-0.192526426,-6.130002457,-7152.774638,7597.349994,105.4048293,552.918352,-4.813160644,-153.2500614,166.4602739
-5,-2,SPX Index,1100,0.02,Option,USD,50,1331,Call,40347,0.300088975,0.015,76.89128324,3844.564162,Exch,,380.0523137,553.6718183,4.770576633,429.7113036,-0.128236698,4.352229588,19002.61569,27683.59092,238.5288316,21485.56518,-6.411834917,217.6114794,-1299.833303
-5,-2,SPX Index,1100,0.02,Option,USD,50,1298,Call,40347,0.298499483,0.015,83.98078091,4199.039046,Exch,,406.7629564,569.2062284,4.878447601,328.7661938,-0.129928365,4.633913971,20338.14782,28460.31142,243.9223801,16438.30969,-6.496418273,231.6956985,-1379.161968
-5,-2,SPX Index,1100,0.02,Option,USD,-30,1232,Call,40347,0.29895612,0.015,102.1674772,-3065.024315,Exch,,467.6239718,587.8981046,5.046356475,136.9012382,-0.133349646,5.246553511,-14028.71915,-17636.94314,-151.3906942,-4107.037146,4.000489381,-157.3966053,933.370556
-5,-2,SPX Index,1100,0.02,Option,USD,-30,1001,Put,40347,0.386348537,0.015,146.1365305,-4384.095914,JP Horgan,,-360.59085,421.7525029,4.678486263,-21.96958801,-0.171407876,-7.274661572,10817.7255,-12652.57509,-140.3545879,659.0876404,5.142236267,218.2398472,-295.5360775
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1100,Call,40347,0.326657537,0.015,162.6114507,-8130.572535,Exch,,609.6655754,536.2420273,5.029466847,-58.44695995,-0.141732286,6.417982503,-30483.27877,-26812.10136,-251.4733423,2922.347997,7.086614311,-320.8991252,1940.614191
-5,-2,SPX Index,1100,0.02,Option,USD,-20,1034,Put,40347,0.362130421,0.015,151.6409506,-3032.819012,Exch,,-390.9867352,463.3087379,4.817302503,-41.47064364,-0.165583302,-7.790052257,7819.734704,-9266.174759,-96.34605007,829.4128729,3.311666049,155.8010451,-225.2938322
-5,-2,SPX Index,1100,0.02,Option,USD,-20,1034,Call,40347,0.362130421,0.015,208.5348766,-4170.697533,Darklays Capital,,677.8788133,463.3087379,4.817302503,-41.47064364,-0.148603202,6.737978708,-13557.57627,-9266.174759,-96.34605007,829.4128729,2.972064042,-134.7595742,843.5717164
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1100,Put,40438,0.328013566,0.0175,181.9316896,-9096.584482,Exch,,-446.2324943,488.097589,5.395239331,-74.38508514,-0.138212634,-10.58413625,22311.62471,-24404.87945,-269.7619666,3719.254257,6.910631698,529.2068125,-656.210462
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1232,Call,40438,0.29916633,0.0175,115.4201704,-5771.008518,JP Horgan,,485.8224228,543.0962049,5.475221947,98.67383619,-0.124309504,6.241024253,-24291.12114,-27154.81025,-273.7610974,-4933.69181,6.21547521,-312.0512127,1651.420111
-5,-2,SPX Index,1100,0.02,Option,USD,-20,1001,Put,40438,0.388733208,0.0175,160.0564,-3201.128001,Exch,,-354.4676738,383.16412,5.019364377,-41.02406853,-0.153387551,-8.66937823,7089.353476,-7663.2824,-100.3872875,820.4813707,3.067751025,173.3875646,-175.6868889
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1067,Put,40438,0.343970417,0.0175,171.9872561,-8599.362807,Exch,,-413.6782969,456.6182898,5.292814136,-71.37109188,-0.142601391,-9.868063428,20683.91485,-22830.91449,-264.6407068,3568.554594,7.130069536,493.4031714,-576.1706652
-5,-2,SPX Index,1100,0.02,Option,USD,-50,1067,Call,40438,0.343970417,0.0175,199.5389465,-9976.947325,Darklays Capital,,649.8708316,456.6182898,5.292814136,-71.37109188,-0.133995836,7.587783817,-32493.54158,-22830.91449,-264.6407068,3568.554594,6.69979181,-379.3891908,2082.702156
-5,-1,SPX Index,1100,0.02,Future,USD,25,,,40256,,0.011,1088.31809,27207.95224,Exch,,1088.31809,0,0,0,0.026835241,12.91073241,27207.95224,0,0,0,0.670881014,322.7683101,-1360.397612
-5,-1,SPX Index,1100,0.02,Option,USD,200,935,Put,40256,0.443771988,0.011,124.1533817,24830.67634,Exch,,-310.6251741,379.8624887,3.999551766,36.30620192,-0.208870187,-5.157783963,-62125.03481,75972.49774,799.9103531,7261.240384,-41.77403742,-1031.556793,2501.398091
-5,-1,SPX Index,1100,0.02,Option,USD,-50,1001,Put,40256,0.383570282,0.011,130.8750313,-6543.751567,Exch,,-366.5648076,471.7240339,4.292971284,-3.9825569,-0.195239464,-5.901135624,18328.24038,-23586.20169,-214.6485642,199.127845,9.761973195,295.0567812,-764.4086548
-5,-1,SPX Index,1100,0.02,Option,USD,25,1100,Put,40256,0.325103,0.011,157.600595,3940.014875,Silverman Sachs,,-474.3785941,598.6383845,4.617538926,-43.22986989,-0.18029333,-7.497177777,-11859.46485,14965.95961,115.4384732,-1080.746747,-4.50733325,-187.4294444,520.376255
-5,-1,SPX Index,1100,0.02,Option,USD,-25,1034,Put,40256,0.359734797,0.011,137.2412509,-3431.031272,Exch,,-399.5986781,518.4767353,4.4252392,-26.20771265,-0.189540698,-6.368539431,9989.966953,-12961.91838,-110.63098,655.1928163,4.738517446,159.2134858,-424.0702095
